4p 4p5p6p4p5p6p2p3p4p2p3p4p	1	2.05943e-06
4p 4p5p6p4p5p6p3p4p5p	18	3.70698e-05
4p 4p5p6p4p5p6p3p4p5p2p3p4p	1	2.05943e-06
4p 4p5p6p4p5p6p4p4p	22	4.53075e-05
4p 4p5p6p4p5p6p4p5p6p	5	1.02972e-05
4p 七対子	411	0.000846426
4s 2s3s4s	12751	0.0262598
4s 2s3s4s2s3s4s	1273	0.00262166
4s 2s3s4s2s3s4s2s3s4s	5	1.02972e-05
4s 2s3s4s2s3s4s4s4s	18	3.70698e-05
4s 2s3s4s4s4s	620	0.00127685
4s 2s3s4s4s4s4s	509	0.00104825
4s 3s4s5s	2946	0.00606708
4s 3s4s5s2s3s4s	2055	0.00423213
4s 3s4s5s2s3s4s2s3s4s	14	2.8832e-05
4s 3s4s5s2s3s4s4s4s	9	1.85349e-05
4s 3s4s5s3s4s5s	329	0.000677553
4s 3s4s5s3s4s5s2s3s4s	28	5.76641e-05
4s 3s4s5s3s4s5s3s4s5s	9	1.85349e-05
4s 3s4s5s3s4s5s4s4s	13	2.67726e-05
4s 3s4s5s4s4s	206	0.000424243
4s 3s4s5s4s4s4s	111	0.000228597
4s 4s4s	2196	0.00452251
4s 4s4s4s	5126	0.0105566
4s 4s5s6s	16785	0.0345676
4s 4s5s6s2s3s4s	5857	0.0120621
4s 4s5s6s2s3s4s2s3s4s	136	0.000280083
4s 4s5s6s2s3s4s4s4s	66	0.000135922
4s 4s5s6s3s4s5s	2259	0.00465225
4s 4s5s6s3s4s5s2s3s4s	102	0.000210062
4s 4s5s6s3s4s5s3s4s5s	24	4.94263e-05
4s 4s5s6s3s4s5s4s4s	10	2.05943e-05
4s 4s5s6s4s4s	697	0.00143542
4s 4s5s6s4s4s4s	740	0.00152398
4s 4s5s6s4s5s6s	1677	0.00345367
4s 4s5s6s4s5s6s2s3s4s	139	0.000286261
4s 4s5s6s4s5s6s2s3s4s2s3s4s	1	2.05943e-06
4s 4s5s6s4s5s6s3s4s5s	13	2.67726e-05
4s 4s5s6s4s5s6s3s4s5s2s3s4s	1	2.05943e-06
4s 4s5s6s4s5s6s4s4s	26	5.35452e-05
4s 4s5s6s4s5s6s4s5s6s	5	1.02972e-05
4s 4s5s6s4s5s6s4s5s6s2s3s4s	1	2.05943e-06
4s 七対子	447	0.000920566
5p 3p4p5p	14679	0.0302304
5p 3p4p5p3p4p5p	1510	0.00310974
5p 3p4p5p3p4p5p3p4p5p	6	1.23566e-05
5p 3p4p5p3p4p5p5p5p	29	5.97235e-05
5p 3p4p5p5p5p	657	0.00135305
5p 3p4p5p5p5p5p	643	0.00132421
5p 4p5p6p	2845	0.00585908
5p 4p5p6p3p4p5p	2285	0.0047058
5p 4p5p6p3p4p5p3p4p5p	23	4.73669e-05
5p 4p5p6p3p4p5p5p5p	14	2.8832e-05
5p 4p5p6p4p5p6p	401	0.000825832
5p 4p5p6p4p5p6p3p4p5p	22	4.53075e-05
5p 4p5p6p4p5p6p4p5p6p	9	1.85349e-05
5p 4p5p6p4p5p6p5p5p	12	2.47132e-05
5p 4p5p6p5p5p	174	0.000358341
5p 4p5p6p5p5p5p	133	0.000273904
5p 5p5p	2201	0.00453281
5p 5p5p5p	5698	0.0117346
5p 5p6p7p	14483	0.0298267
5p 5p6p7p3p4p5p	5436	0.0111951
5p 5p6p7p3p4p5p3p4p5p	126	0.000259488
5p 5p6p7p3p4p5p5p5p	67	0.000137982
5p 5p6p7p4p5p6p	2322	0.004782
5p 5p6p7p4p5p6p3p4p5p	108	0.000222419
5p 5p6p7p4p5p6p4p5p6p	16	3.29509e-05
5p 5p6p7p4p5p6p5p5p	13	2.67726e-05
5p 5p6p7p5p5p	671	0.00138188
5p 5p6p7p5p5p5p	647	0.00133245
5p 5p6p7p5p6p7p	1446	0.00297794
5p 5p6p7p5p6p7p3p4p5p	130	0.000267726
5p 5p6p7p5p6p7p3p4p5p3p4p5p	1	2.05943e-06
5p 5p6p7p5p6p7p4p5p6p	17	3.50103e-05
5p 5p6p7p5p6p7p5p5p	21	4.32481e-05
5p 5p6p7p5p6p7p5p6p7p	5	1.02972e-05
5p 七対子	908	0.00186996
5s 3s4s5s	14391	0.0296373
5s 3s4s5s3s4s5s	1443	0.00297176
5s 3s4s5s3s4s5s3s4s5s	7	1.4416e-05
5s 3s4s5s3s4s5s5s5s	21	4.32481e-05
5s 3s4s5s5s5s	663	0.0013654
5s 3s4s5s5s5s5s	635	0.00130774
5s 4s5s6s	2876	0.00592292
5s 4s5s6s3s4s5s	2204	0.00453899
5s 4s5s6s3s4s5s3s4s5s	23	4.73669e-05
5s 4s5s6s3s4s5s5s5s	17	3.50103e-05
5s 4s5s6s4s5s6s	383	0.000788762
5s 4s5s6s4s5s6s3s4s5s	19	3.91292e-05
